image_id,product_id,filename,relative_path,category,master_category,sub_category,article_type,gender,base_colour,season,year,usage,product_display_name,width,height,file_size_bytes,product_key
58478,58478,58478.jpg,data/images/58478.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,18451,fossil men brown wallet|wallets|men|brown
58476,58476,58476.jpg,data/images/58476.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,11822,fossil men brown wallet|wallets|men|brown
58482,58482,58482.jpg,data/images/58482.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,12354,fossil men brown wallet|wallets|men|brown
58485,58485,58485.jpg,data/images/58485.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,3112,fossil men brown wallet|wallets|men|brown
58471,58471,58471.jpg,data/images/58471.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,11828,fossil men brown wallet|wallets|men|brown
58484,58484,58484.jpg,data/images/58484.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,932,fossil men brown wallet|wallets|men|brown
58483,58483,58483.jpg,data/images/58483.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,12724,fossil men brown wallet|wallets|men|brown
58477,58477,58477.jpg,data/images/58477.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,17839,fossil men brown wallet|wallets|men|brown
58479,58479,58479.jpg,data/images/58479.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,12528,fossil men brown wallet|wallets|men|brown
36915,36915,36915.jpg,data/images/36915.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016.0,Casual,Fossil Men Brown Wallet,60,80,17811,fossil men brown wallet|wallets|men|brown
33943,33943,33943.jpg,data/images/33943.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2012.0,Casual,ADIDAS Men Polo Blue T-Shirt,60,80,19147,adidas men polo blue t-shirt|tshirts|men|blue
52148,52148,52148.jpg,data/images/52148.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Red,Summer,2012.0,Casual,Femella Women Red Polo T-Shirt,60,80,4817,femella women red polo t-shirt|tshirts|women|red
44811,44811,44811.jpg,data/images/44811.jpg,Apparel,Apparel,Topwear,Tops,Women,Pink,Summer,2012.0,Casual,Spykar Women Pink Top,60,80,26119,spykar women pink top|tops|women|pink
38597,38597,38597.jpg,data/images/38597.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Summer,2012.0,Casual,Nike Men Printed Texture Grey T-shirt,60,80,1562,nike men printed texture grey t-shirt|tshirts|men|grey
19042,19042,19042.jpg,data/images/19042.jpg,Footwear,Footwear,Shoes,Heels,Women,Blue,Winter,2015.0,Casual,Catwalk Women Moccasin Blue Casual Shoes,60,80,19766,catwalk women moccasin blue casual shoes|heels|women|blue
16836,16836,16836.jpg,data/images/16836.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Blue,Winter,2016.0,Casual,Idee Men Funky Eyewear Blue Sunglasses,60,80,18512,idee men funky eyewear blue sunglasses|sunglasses|men|blue
16839,16839,16839.jpg,data/images/16839.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Blue,Winter,2016.0,Casual,Idee Men Funky Eyewear Blue Sunglasses,60,80,17587,idee men funky eyewear blue sunglasses|sunglasses|men|blue
16844,16844,16844.jpg,data/images/16844.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Blue,Winter,2016.0,Casual,Idee Men Funky Eyewear Blue Sunglasses,60,80,19116,idee men funky eyewear blue sunglasses|sunglasses|men|blue
8415,8415,8415.jpg,data/images/8415.jpg,Apparel,Apparel,Topwear,Tshirts,Girls,White,Fall,2011.0,Casual,Doodle Girl's Hippie Chic White Teen Kidswear,60,80,1985,doodle girl's hippie chic white teen kidswear|tshirts|girls|white
13578,13578,13578.jpg,data/images/13578.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Men,Red,Summer,2016.0,Casual,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts,60,80,1972,hanes men pack of 2 half contrast piping ringer t-shirts|innerwear vests|men|red
35288,35288,35288.jpg,data/images/35288.jpg,Accessories,Accessories,Watches,Watches,Unisex,Black,Winter,2016.0,Casual,Suunto Vector HR White Watch,60,80,47400,suunto vector hr white watch|watches|unisex|black
28705,28705,28705.jpg,data/images/28705.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Peach,Summer,2012.0,Ethnic,W Women Printed Peach Kurta,60,80,2127,w women printed peach kurta|kurtas|women|peach
28700,28700,28700.jpg,data/images/28700.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Peach,Summer,2012.0,Ethnic,W Women Printed Peach Kurta,60,80,1201,w women printed peach kurta|kurtas|women|peach
8627,8627,8627.jpg,data/images/8627.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Grey,Winter,2016.0,Casual,Fastrack Men Gradient Bikers Sunglasses M032BU1,60,80,17833,fastrack men gradient bikers sunglasses m032bu1|sunglasses|men|grey
12698,12698,12698.jpg,data/images/12698.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Blue,Fall,2011.0,Sports,Nike Men Swift FG Blue Sports Shoes,60,80,16042,nike men swift fg blue sports shoes|sports shoes|men|blue
35886,35886,35886.jpg,data/images/35886.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,White,Summer,2012.0,Casual,Jungle Book Boys 11 White T-shirt,60,80,19575,jungle book boys 11 white t-shirt|tshirts|boys|white
19270,19270,19270.jpg,data/images/19270.jpg,Accessories,Accessories,Watches,Watches,Women,Steel,Winter,2016.0,Casual,Guess Women Mini Prism Steel Watch,60,80,1748,guess women mini prism steel watch|watches|women|steel
34954,34954,34954.jpg,data/images/34954.jpg,Apparel,Apparel,Saree,Sarees,Women,Beige,Summer,2012.0,Ethnic,Fabindia Women H& Printed Beige Sari,60,80,1158,fabindia women h& printed beige sari|sarees|women|beige
34952,34952,34952.jpg,data/images/34952.jpg,Apparel,Apparel,Saree,Sarees,Women,Beige,Summer,2012.0,Ethnic,Fabindia Women H& Printed Beige Sari,60,80,1085,fabindia women h& printed beige sari|sarees|women|beige
34986,34986,34986.jpg,data/images/34986.jpg,Apparel,Apparel,Saree,Sarees,Women,Beige,Summer,2012.0,Ethnic,Fabindia Women H& Printed Beige Sari,60,80,2181,fabindia women h& printed beige sari|sarees|women|beige
34950,34950,34950.jpg,data/images/34950.jpg,Apparel,Apparel,Saree,Sarees,Women,Beige,Summer,2012.0,Ethnic,Fabindia Women H& Printed Beige Sari,60,80,26822,fabindia women h& printed beige sari|sarees|women|beige
34960,34960,34960.jpg,data/images/34960.jpg,Apparel,Apparel,Saree,Sarees,Women,Beige,Summer,2012.0,Ethnic,Fabindia Women H& Printed Beige Sari,60,80,2719,fabindia women h& printed beige sari|sarees|women|beige
55963,55963,55963.jpg,data/images/55963.jpg,Personal Care,Personal Care,Lips,Lipstick,Women,Pink,Spring,2017.0,Casual,Colorbar Take Me As I Am Flirtatious Pink Lipstick with Sharpner 002,60,80,12163,colorbar take me as i am flirtatious pink lipstick with sharpner 002|lipstick|women|pink
34168,34168,34168.jpg,data/images/34168.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,60,80,14085,gini and jony boys printed navy blue t-shirt|tshirts|boys|navy blue
33140,33140,33140.jpg,data/images/33140.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,60,80,1971,gini and jony boys printed navy blue t-shirt|tshirts|boys|navy blue
38959,38959,38959.jpg,data/images/38959.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,60,80,1971,gini and jony boys printed navy blue t-shirt|tshirts|boys|navy blue
38958,38958,38958.jpg,data/images/38958.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,60,80,1971,gini and jony boys printed navy blue t-shirt|tshirts|boys|navy blue
31150,31150,31150.jpg,data/images/31150.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,60,80,14085,gini and jony boys printed navy blue t-shirt|tshirts|boys|navy blue
28537,28537,28537.jpg,data/images/28537.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012.0,Sports,Nike Men Challenger Black T-shirt,60,80,1990,nike men challenger black t-shirt|tshirts|men|black
58640,58640,58640.jpg,data/images/58640.jpg,Accessories,Accessories,Socks,Socks,Men,White,Fall,2012.0,Casual,Fila Men Trio Pack Ankle Socks,60,80,22090,fila men trio pack ankle socks|socks|men|white
5138,5138,5138.jpg,data/images/5138.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Green,Summer,2011.0,Casual,Wrangler Women's Sequin Green T-shirt,60,80,27411,wrangler women's sequin green t-shirt|tshirts|women|green
11821,11821,11821.jpg,data/images/11821.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Summer,2012.0,Casual,Playboy Men Casual Black Casual Shoes,60,80,2088,playboy men casual black casual shoes|casual shoes|men|black
11818,11818,11818.jpg,data/images/11818.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Summer,2012.0,Casual,Playboy Men Casual Black Casual Shoes,60,80,1854,playboy men casual black casual shoes|casual shoes|men|black
11815,11815,11815.jpg,data/images/11815.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Summer,2013.0,Casual,Playboy Men Casual Black Casual Shoes,60,80,2224,playboy men casual black casual shoes|casual shoes|men|black
21688,21688,21688.jpg,data/images/21688.jpg,Accessories,Accessories,Watches,Watches,Women,Silver,Summer,2016.0,Casual,Fossil Women Silver-Toned Dial Watch ES1869,60,80,1946,fossil women silver-toned dial watch es1869|watches|women|silver
1598,1598,1598.jpg,data/images/1598.jpg,Accessories,Accessories,Bags,Handbags,Women,Blue,Summer,2011.0,Travel,Geonaute Women Blue Outdoor Bag,60,80,1135,geonaute women blue outdoor bag|handbags|women|blue
5904,5904,5904.jpg,data/images/5904.jpg,Footwear,Footwear,Shoes,Casual Shoes,Women,White,Summer,2011.0,Casual,Puma Women Cabana Racer White Shoe,60,80,4157,puma women cabana racer white shoe|casual shoes|women|white
57608,57608,57608.jpg,data/images/57608.jpg,Personal Care,Personal Care,Skin Care,Toner,Women,Rose,Spring,2017.0,,Lotus Herbals Rosetone Facial Skin Toner,60,80,12643,lotus herbals rosetone facial skin toner|toner|women|rose
50875,50875,50875.jpg,data/images/50875.jpg,Apparel,Apparel,Saree,Sarees,Women,Green,Fall,2012.0,Ethnic,Prafful Green & Maroon Printed Sari,60,80,4112,prafful green & maroon printed sari|sarees|women|green
50904,50904,50904.jpg,data/images/50904.jpg,Apparel,Apparel,Saree,Sarees,Women,Green,Fall,2012.0,Ethnic,Prafful Green & Maroon Printed Sari,60,80,16192,prafful green & maroon printed sari|sarees|women|green
9391,9391,9391.jpg,data/images/9391.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,White,Fall,2011.0,Sports,Nike Men CapriII White Sports Shoes,60,80,1760,nike men capriii white sports shoes|sports shoes|men|white
2779,2779,2779.jpg,data/images/2779.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Summer,2011.0,Casual,Ediots   T-shirt,60,80,20209,ediots   t-shirt|tshirts|men|white
49164,49164,49164.jpg,data/images/49164.jpg,Personal Care,Personal Care,Makeup,Kajal and Eyeliner,Women,White,Spring,2017.0,,Deborah Kajal 117,60,80,1810,deborah kajal 117|kajal and eyeliner|women|white
8243,8243,8243.jpg,data/images/8243.jpg,Accessories,Accessories,Bags,Handbags,Women,Yellow,Winter,2016.0,Casual,Fastrack Women Yellow Sling Bag,60,80,1722,fastrack women yellow sling bag|handbags|women|yellow
28153,28153,28153.jpg,data/images/28153.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Men,White,Summer,2016.0,Casual,Jockey SPORT Men White Innerwear Vest 9925,60,80,19507,jockey sport men white innerwear vest 9925|innerwear vests|men|white
29081,29081,29081.jpg,data/images/29081.jpg,Accessories,Accessories,Wallets,Wallets,Men,Black,Winter,2016.0,Casual,Fastrack Men Leatherette Black Wallet,60,80,10517,fastrack men leatherette black wallet|wallets|men|black
49958,49958,49958.jpg,data/images/49958.jpg,Apparel,Apparel,Bottomwear,Shorts,Men,Black,Summer,2016.0,Casual,Hanes Men Black Athletic 3/4th Pants,60,80,4717,hanes men black athletic 3/4th pants|shorts|men|black
41309,41309,41309.jpg,data/images/41309.jpg,Apparel,Apparel,Topwear,Tops,Girls,Peach,Summer,2012.0,Casual,Gini and Jony Girls Woven Peach Top,60,80,20706,gini and jony girls woven peach top|tops|girls|peach
43577,43577,43577.jpg,data/images/43577.jpg,Apparel,Apparel,Topwear,Tops,Girls,Peach,Summer,2012.0,Casual,Gini and Jony Girls Woven Peach Top,60,80,20706,gini and jony girls woven peach top|tops|girls|peach
43578,43578,43578.jpg,data/images/43578.jpg,Apparel,Apparel,Topwear,Tops,Girls,Peach,Summer,2012.0,Casual,Gini and Jony Girls Woven Peach Top,60,80,20706,gini and jony girls woven peach top|tops|girls|peach
14937,14937,14937.jpg,data/images/14937.jpg,Apparel,Apparel,Bottomwear,Shorts,Men,Olive,Fall,2011.0,Casual,Status Quo Men Solid Olive Shorts,60,80,2399,status quo men solid olive shorts|shorts|men|olive
33729,33729,33729.jpg,data/images/33729.jpg,Accessories,Accessories,Belts,Belts,Women,Multi,Summer,2012.0,Casual,Pieces Women Multi-Colored Belt,60,80,20129,pieces women multi-colored belt|belts|women|multi
41907,41907,41907.jpg,data/images/41907.jpg,Personal Care,Personal Care,Fragrance,Fragrance Gift Set,Women,Black,Spring,2017.0,Casual,Playboy Women Play It Spicy Fragrance Gift Set,60,80,22027,playboy women play it spicy fragrance gift set|fragrance gift set|women|black
57862,57862,57862.jpg,data/images/57862.jpg,Personal Care,Personal Care,Skin Care,Sunscreen,Women,Yellow,Spring,2017.0,Casual,Biotique Women Bio Sandalwood SPF 50 Sunscreen,60,80,11993,biotique women bio sandalwood spf 50 sunscreen|sunscreen|women|yellow
58016,58016,58016.jpg,data/images/58016.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Fall,2012.0,Casual,Rreverie Gold Plated Earrings,60,80,16441,rreverie gold plated earrings|earrings|women|silver
14339,14339,14339.jpg,data/images/14339.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Women,Grey,Fall,2011.0,Casual,Nike Women Solarsoft Thong Grey Slippers,60,80,12001,nike women solarsoft thong grey slippers|flip flops|women|grey
39021,39021,39021.jpg,data/images/39021.jpg,Accessories,Accessories,Watches,Watches,Men,Navy Blue,Winter,2016.0,Casual,CASIO ENTICER Men Navy Dial Analogue Watch A629,60,80,27320,casio enticer men navy dial analogue watch a629|watches|men|navy blue
10799,10799,10799.jpg,data/images/10799.jpg,Apparel,Apparel,Topwear,Shirts,Men,Navy Blue,Fall,2011.0,Casual,Wrangler Men Wander Wheels Navy Blue Shirts,60,80,1582,wrangler men wander wheels navy blue shirts|shirts|men|navy blue
20930,20930,20930.jpg,data/images/20930.jpg,Accessories,Accessories,Bags,Handbags,Women,Red,Winter,2016.0,Casual,Fastrack Women Red Sling Bag,60,80,20308,fastrack women red sling bag|handbags|women|red
27329,27329,27329.jpg,data/images/27329.jpg,Personal Care,Personal Care,Perfumes,Perfume and Body Mist,Women,Orange,Spring,2017.0,Casual,Jovan Women Musk Perfume,60,80,18139,jovan women musk perfume|perfume and body mist|women|orange
7805,7805,7805.jpg,data/images/7805.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Fall,2011.0,Casual,Puma Men's Basket II Clean Black White Shoe,60,80,2156,puma men's basket ii clean black white shoe|casual shoes|men|black
19426,19426,19426.jpg,data/images/19426.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Summer,2012.0,Casual,Quiksilver Men Tar Pits Black Shirt,60,80,2077,quiksilver men tar pits black shirt|shirts|men|black
49356,49356,49356.jpg,data/images/49356.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Beige,Summer,2012.0,Casual,Vans Men Beige Pritchard Shoes,60,80,3377,vans men beige pritchard shoes|casual shoes|men|beige
8071,8071,8071.jpg,data/images/8071.jpg,Footwear,Footwear,Shoes,Sports Shoes,Women,Grey,Fall,2011.0,Sports,New Balance Women Silver Sports Shoes,60,80,14669,new balance women silver sports shoes|sports shoes|women|grey
23789,23789,23789.jpg,data/images/23789.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Black,Winter,2016.0,Casual,Oakley Men Pit Bull Black Sunglasses,60,80,12900,oakley men pit bull black sunglasses|sunglasses|men|black
23790,23790,23790.jpg,data/images/23790.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Black,Winter,2016.0,Casual,Oakley Men Pit Bull Black Sunglasses,60,80,19011,oakley men pit bull black sunglasses|sunglasses|men|black
13920,13920,13920.jpg,data/images/13920.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Fall,2011.0,Casual,Nike Men Court Resonate Black Casual Shoes,60,80,2397,nike men court resonate black casual shoes|casual shoes|men|black
7039,7039,7039.jpg,data/images/7039.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Summer,2011.0,Casual,Numero Uno Men's White Light Shoe,60,80,19555,numero uno men's white light shoe|casual shoes|men|white
20791,20791,20791.jpg,data/images/20791.jpg,Apparel,Apparel,Topwear,Jackets,Men,Black,Fall,2011.0,Casual,Basics Men Black Blazer Jacket,60,80,1804,basics men black blazer jacket|jackets|men|black
37726,37726,37726.jpg,data/images/37726.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Summer,2012.0,Casual,John Players Men Soft Check Shirt,60,80,27077,john players men soft check shirt|shirts|men|blue
4021,4021,4021.jpg,data/images/4021.jpg,Footwear,Footwear,Shoes,Casual Shoes,Unisex,Black,Summer,2011.0,Casual,ADIDAS Unisex Color Blast Black Red Shoe,60,80,14433,adidas unisex color blast black red shoe|casual shoes|unisex|black
21643,21643,21643.jpg,data/images/21643.jpg,Apparel,Apparel,Innerwear,Bra,Women,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,60,80,19302,enamor women smooth skin bra|bra|women|skin
21617,21617,21617.jpg,data/images/21617.jpg,Apparel,Apparel,Innerwear,Bra,Women,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,60,80,20061,enamor women smooth skin bra|bra|women|skin
21662,21662,21662.jpg,data/images/21662.jpg,Apparel,Apparel,Innerwear,Bra,Women,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,60,80,19197,enamor women smooth skin bra|bra|women|skin
21653,21653,21653.jpg,data/images/21653.jpg,Apparel,Apparel,Innerwear,Bra,Women,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,60,80,13626,enamor women smooth skin bra|bra|women|skin
21612,21612,21612.jpg,data/images/21612.jpg,Apparel,Apparel,Innerwear,Bra,Women,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra,60,80,22640,enamor women smooth skin bra|bra|women|skin
21646,21646,21646.jpg,data/images/21646.jpg,Apparel,Apparel,Innerwear,Bra,Women,Skin,Summer,2018.0,Casual,Enamor Women Smooth Skin Bra,60,80,22838,enamor women smooth skin bra|bra|women|skin
15476,15476,15476.jpg,data/images/15476.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Fall,2011.0,Casual,Puma Men Logo Black Tshirts,60,80,2128,puma men logo black tshirts|tshirts|men|black
15479,15479,15479.jpg,data/images/15479.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Fall,2011.0,Casual,Puma Men Logo Black Tshirts,60,80,1951,puma men logo black tshirts|tshirts|men|black
1553,1553,1553.jpg,data/images/1553.jpg,Sporting Goods,Sporting Goods,Sports Equipment,Footballs,Unisex,White,Fall,2010.0,Sports,Puma Power Cat Hard Ground Football,60,80,1184,puma power cat hard ground football|footballs|unisex|white
33386,33386,33386.jpg,data/images/33386.jpg,Accessories,Accessories,Bags,Handbags,Women,Purple,Summer,2012.0,Casual,Baggit Women Banjara Taj Purple Handbag,60,80,19902,baggit women banjara taj purple handbag|handbags|women|purple
40674,40674,40674.jpg,data/images/40674.jpg,Apparel,Apparel,Topwear,Tops,Women,Blue,Summer,2012.0,Casual,Lee Women Blue Top,60,80,2145,lee women blue top|tops|women|blue
2123,2123,2123.jpg,data/images/2123.jpg,Apparel,Apparel,Topwear,Tops,Women,Blue,Winter,2010.0,Casual,Lee Women Blue Top,60,80,17227,lee women blue top|tops|women|blue
10104,10104,10104.jpg,data/images/10104.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Fall,2011.0,Sports,Reebok Men Buckets VI Black Sports Shoes,60,80,1677,reebok men buckets vi black sports shoes|sports shoes|men|black
56711,56711,56711.jpg,data/images/56711.jpg,Apparel,Apparel,Topwear,Kurtas,Women,White,Summer,2012.0,Ethnic,Folklore Women Printed Purple & Blue Kurta,60,80,22717,folklore women printed purple & blue kurta|kurtas|women|white
32254,32254,32254.jpg,data/images/32254.jpg,Apparel,Apparel,Topwear,Kurtis,Women,White,Summer,2012.0,Ethnic,Fabindia Women Printed White Kurti,60,80,1444,fabindia women printed white kurti|kurtis|women|white
32253,32253,32253.jpg,data/images/32253.jpg,Apparel,Apparel,Topwear,Kurtis,Women,White,Summer,2012.0,Ethnic,Fabindia Women Printed White Kurti,60,80,1478,fabindia women printed white kurti|kurtis|women|white
3204,3204,3204.jpg,data/images/3204.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2011.0,Casual,Tantra Men's Arrest Sky Blue T-shirt,60,80,18624,tantra men's arrest sky blue t-shirt|tshirts|men|blue
12653,12653,12653.jpg,data/images/12653.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts,60,80,1885,probase men printed grey tshirts|tshirts|men|grey
12621,12621,12621.jpg,data/images/12621.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts,60,80,1834,probase men printed grey tshirts|tshirts|men|grey
12619,12619,12619.jpg,data/images/12619.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts,60,80,1914,probase men printed grey tshirts|tshirts|men|grey
12632,12632,12632.jpg,data/images/12632.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts,60,80,1881,probase men printed grey tshirts|tshirts|men|grey
55194,55194,55194.jpg,data/images/55194.jpg,Personal Care,Personal Care,Nails,Nail Polish,Women,Black,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Night Desire Nail Polish 03,60,80,2580,lakme absolute fast & fabulous night desire nail polish 03|nail polish|women|black
26466,26466,26466.jpg,data/images/26466.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Green,Summer,2012.0,Casual,Puma Men Story Graphic Green T-shirt,60,80,28754,puma men story graphic green t-shirt|tshirts|men|green
13781,13781,13781.jpg,data/images/13781.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Grey,Fall,2011.0,Formal,Belmonte Men Solid Grey Trousers,60,80,1958,belmonte men solid grey trousers|trousers|men|grey
13778,13778,13778.jpg,data/images/13778.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Grey,Fall,2011.0,Casual,Belmonte Men Solid Grey Trousers,60,80,1883,belmonte men solid grey trousers|trousers|men|grey
18369,18369,18369.jpg,data/images/18369.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Men,White,Summer,2016.0,Casual,Undercolors of Benetton Men Pack of 2 Innerwear Vests,60,80,1799,undercolors of benetton men pack of 2 innerwear vests|innerwear vests|men|white
48436,48436,48436.jpg,data/images/48436.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012.0,Casual,French Connection Men Black Printed T-shirt,60,80,4606,french connection men black printed t-shirt|tshirts|men|black
48440,48440,48440.jpg,data/images/48440.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012.0,Casual,French Connection Men Black Printed T-shirt,60,80,23360,french connection men black printed t-shirt|tshirts|men|black
46583,46583,46583.jpg,data/images/46583.jpg,Footwear,Footwear,Shoes,Flats,Women,Grey,Winter,2015.0,Casual,Catwalk Women Grey Sandals,60,80,19450,catwalk women grey sandals|flats|women|grey
47451,47451,47451.jpg,data/images/47451.jpg,Footwear,Footwear,Shoes,Flats,Women,Brown,Summer,2012.0,Casual,Tiptopp Women Brown Sandals,60,80,12637,tiptopp women brown sandals|flats|women|brown
47447,47447,47447.jpg,data/images/47447.jpg,Footwear,Footwear,Shoes,Flats,Women,Brown,Summer,2012.0,Casual,Tiptopp Women Brown Sandals,60,80,34689,tiptopp women brown sandals|flats|women|brown
47448,47448,47448.jpg,data/images/47448.jpg,Footwear,Footwear,Shoes,Flats,Women,Brown,Summer,2012.0,Casual,Tiptopp Women Brown Sandals,60,80,13116,tiptopp women brown sandals|flats|women|brown
6776,6776,6776.jpg,data/images/6776.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Red,Summer,2011.0,Casual,Timberland Men's Tipped Pique Polo Red T-shirt,60,80,72310,timberland men's tipped pique polo red t-shirt|tshirts|men|red
17321,17321,17321.jpg,data/images/17321.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,60,80,18172,pepe jeans women casual sunglasses|sunglasses|women|black
17319,17319,17319.jpg,data/images/17319.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,60,80,18576,pepe jeans women casual sunglasses|sunglasses|women|black
17318,17318,17318.jpg,data/images/17318.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,60,80,18608,pepe jeans women casual sunglasses|sunglasses|women|black
17330,17330,17330.jpg,data/images/17330.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,60,80,18171,pepe jeans women casual sunglasses|sunglasses|women|black
17312,17312,17312.jpg,data/images/17312.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,60,80,11594,pepe jeans women casual sunglasses|sunglasses|women|black
17315,17315,17315.jpg,data/images/17315.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,60,80,18915,pepe jeans women casual sunglasses|sunglasses|women|black
19089,19089,19089.jpg,data/images/19089.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Blue,Fall,2011.0,Ethnic,W Women Shaded Blue Kurta,60,80,2091,w women shaded blue kurta|kurtas|women|blue
